,ResponseId,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart_Phone_Q1_feat1,Smart_Phone_Q1_feat2,Smart_Phone_Q1_feat3,Smart_Phone_Q1_feat4,Smart_Phone_Q1_feat5,Smart_Phone_Q1_feat7,Smart_Phone_Q2_feat1,Smart_Phone_Q2_feat2,Smart_Phone_Q2_feat3,Smart_Phone_Q2_feat5,Smart_Phone_Q3_feat1,Smart_Phone_Q3_feat2,Smart_Phone_Q3_feat3,Smart_Phone_Q3_feat4,Smart_Phone_Q3_feat6,Smart_Phone_Q4_feat1,Smart_Phone_Q4_feat3,Smart_Phone_Q5_feat1,Smart_Phone_Q5_feat2,Smart_Phone_Q5_feat3,Smart_Phone_Q5_feat4,Smart_Phone_Q5_feat6,Smart_Phone_Q6_feat1,Smart_Phone_Q6_feat2,Smart_Phone_Q6_feat3,Smart_Phone_Q6_feat4,Smart_Phone_Q7_feat1,Smart_Phone_Q7_feat2,Smart_Phone_Q7_feat3,Smart_Phone_Q7_feat5,Smart_Phone_Q8_feat1,Smart_Phone_Q8_feat2,Smart_Phone_Q8_feat3,Smart_Phone_Q8_feat5,Smart_Phone_Q9_feat1,Smart_Phone_Q9_feat2,Smart_Phone_Q9_feat3,Smart_Phone_Q9_feat4,Smart_Phone_Q9_feat6,Smart_Phone_Q10_feat1,Smart_Phone_Q10_feat2,Smart_Phone_Q10_feat3,Smart_Phone_Q10_feat4,Smart_Phone_Q10_feat6,Smart_Phone_Q10_feat7,Smart_Phone_Q11_feat1,Smart_Phone_Q11_feat2,Smart_Phone_Q11_feat3,Smart_Phone_Q11_feat5,Smart_Phone_Q12_feat1,Smart_Phone_Q12_feat2,Smart_Phone_Q12_feat3,Smart_Phone_Q12_feat5,Smart_Phone_Q13_feat1,Smart_Phone_Q13_feat2,Smart_Phone_Q13_feat4,device_use,Q20,actual_use,scenario,raw_scenario,Location,Relationship,org_scenaio,location_1,location_2,location_3,Relationship_1,Relationship_2,Relationship_3
26,R_1exv4OarW56D1z3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4",4,0,Suppose you want to a send an email when you are with a very close friend at a restaurant,Supposeyouwanttoasendanemailwhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a send an email when you are with a very close friend at a restaurant ,0,1,0,0,1,0
27,R_1IT1AjMry5bfmWd,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5,6","1,4,6",0,Suppose you want to a send an email when you are with a very close friend at a restaurant,Supposeyouwanttoasendanemailwhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a send an email when you are with a very close friend at a restaurant ,0,1,0,0,1,0
28,R_2fIeAGACu0UjWSp,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"1,2,3,6",2,1,Suppose you want to a send an email when you are with a very close friend at a restaurant,Supposeyouwanttoasendanemailwhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a send an email when you are with a very close friend at a restaurant ,0,1,0,0,1,0
29,R_12ur7p7stz6O1nL,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"1,2,3,4",2,1,Suppose you want to a send an email when you are with a very close friend at a restaurant,Supposeyouwanttoasendanemailwhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a send an email when you are with a very close friend at a restaurant ,0,1,0,0,1,0
30,R_24viK39X6QyeDLW,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,"1,2,4",2,1,Suppose you want to a send an email when you are with a very close friend at a restaurant,Supposeyouwanttoasendanemailwhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a send an email when you are with a very close friend at a restaurant ,0,1,0,0,1,0
31,R_3hnC5QuwJzv6uW2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"2,4,6",2,1,Suppose you want to a send an email when you are with a very close friend at a restaurant,Supposeyouwanttoasendanemailwhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you want to a send an email when you are with a very close friend at a restaurant ,0,1,0,0,1,0
32,R_294c0wY5O51Ckot,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"1,2,4,5","2,4",1,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
33,R_qL5InqX4xYQY6lj,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"1,2,3,4,5,6",2,1,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
34,R_1OIHwV4g9qF12oc,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,5",2,1,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
35,R_qELwH4HKotb2iJP,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4",2,1,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
36,R_vqN8kyqWZhL40mt,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,4",0,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
37,R_ByA2qDgjOyt8pQl,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"1,2,4,5,6","2,4",1,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
38,R_2sSB4swddaKXEup,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"1,2,4,5,6",2,1,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
39,R_XHOHXjNvIe7Nm9P,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"1,2,3,4,5,6",2,1,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
40,R_2yecb6XBDM0FXY5,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,"1,2,3,4","1,2,4",1,Suppose you want to browse the internet when you are alone at a restaurant.,Supposeyouwanttobrowsetheinternetwhenyouarealoneatarestaurant.,2,1,Suppose you want to browse the internet when you are alone at a restaurant.,0,1,0,1,0,0
41,R_3R2czFia8WDovZ5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"1,2,3,4,5,6",2,1,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
42,R_VWkKOs5XiQvsJ0t,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,"2,3,5,6",2,1,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
43,R_1LqyomduLGdJXVc,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,5",2,1,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
44,R_3EZohN022rUWH7S,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","4,6",0,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
45,R_2awppkVbHnGVfpb,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"2,3,4",2,1,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
46,R_Pv8F82XthL1VzQl,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,"1,2,3,5,6",2,1,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
47,R_2PvtE31kjhGbXRx,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,"1,2,4",2,1,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
48,R_2VR6bHmfCL98UFq,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4",4,0,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
49,R_1mEnzbD0t4vnn5V,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"1,2,4,5,6","2,4",1,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
50,R_2cnO3dUyFV4pUQe,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"1,2,3",2,1,Suppose you want to browse internet when you are with your close friends at a restaurant.,Supposeyouwanttobrowseinternetwhenyouarewithyourclosefriendsatarestaurant.,2,2,Suppose you want to browse internet when you are with your close friends at a restaurant.,0,1,0,0,1,0
51,R_D6TWU81opedQx8Z,1,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","2,4,5",1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
52,R_1oFs3aRMiO1g9po,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","4,5",0,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
53,R_1lis7lmBhgfBANs,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,"2,3,4,5","2,4",1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
54,R_1JDBnTx3BSZsKDp,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,"1,2,3,4",2,1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
55,R_1NytI6yNmYD0wr7,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,"1,2,3,4",2,1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
56,R_wZQgUs6MDPAIbsJ,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,6",6,0,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
57,R_7PsSmCxh5PE095D,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3","1,2,3",1,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)","Supposeyouwanttocontrolsomedevices/appliances(e.g.,smartlights)whenyouareathomewithpeopleyouarecloseto(e.g.,friends,familymembers)",1,2,"Suppose you want to control some devices/appliances (e.g., smart lights) when you are at home with people you are close to (e.g., friends, family members)",1,0,0,0,1,0
