,ResponseId,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Smart Watch_Q1_feat1,Smart Watch_Q1_feat2,Smart Watch_Q1_feat3,Smart Watch_Q1_feat4,Smart Watch_Q1_feat5,Smart Watch_Q1_feat7,Smart Watch_Q2_feat1,Smart Watch_Q2_feat2,Smart Watch_Q2_feat3,Smart Watch_Q2_feat5,Smart Watch_Q3_feat1,Smart Watch_Q3_feat2,Smart Watch_Q3_feat3,Smart Watch_Q3_feat4,Smart Watch_Q3_feat6,Smart Watch_Q4_feat1,Smart Watch_Q4_feat3,Smart Watch_Q5_feat1,Smart Watch_Q5_feat2,Smart Watch_Q5_feat3,Smart Watch_Q5_feat4,Smart Watch_Q5_feat6,Smart Watch_Q6_feat1,Smart Watch_Q6_feat2,Smart Watch_Q6_feat3,Smart Watch_Q6_feat4,Smart Watch_Q7_feat1,Smart Watch_Q7_feat2,Smart Watch_Q7_feat3,Smart Watch_Q7_feat5,Smart Watch_Q8_feat1,Smart Watch_Q8_feat2,Smart Watch_Q8_feat3,Smart Watch_Q8_feat5,Smart Watch_Q9_feat1,Smart Watch_Q9_feat2,Smart Watch_Q9_feat3,Smart Watch_Q9_feat4,Smart Watch_Q9_feat6,Smart Watch_Q10_feat1,Smart Watch_Q10_feat2,Smart Watch_Q10_feat3,Smart Watch_Q10_feat4,Smart Watch_Q10_feat6,Smart Watch_Q10_feat7,Smart Watch_Q11_feat1,Smart Watch_Q11_feat2,Smart Watch_Q11_feat3,Smart Watch_Q11_feat5,Smart Watch_Q12_feat1,Smart Watch_Q12_feat2,Smart Watch_Q12_feat3,Smart Watch_Q12_feat5,Smart Watch_Q13_feat1,Smart Watch_Q13_feat2,Smart Watch_Q13_feat4,device_use,Q20,actual_use,scenario,raw_scenario,Location,Relationship,org_scenaio,location_1,location_2,location_3,Relationship_1,Relationship_2,Relationship_3
27,R_1hG7qxetRCkO0FF,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to browse the internet when you are with your close friends at a park.,Supposeyouwanttobrowsetheinternetwhenyouarewithyourclosefriendsatapark.,3,2,Suppose you want to browse the internet when you are with your close friends at a park.,0,0,1,0,1,0
28,R_3iyCdPMXlCv8yGh,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,6",2,0,Suppose you want to browse the internet when you are with your close friends at a park.,Supposeyouwanttobrowsetheinternetwhenyouarewithyourclosefriendsatapark.,3,2,Suppose you want to browse the internet when you are with your close friends at a park.,0,0,1,0,1,0
29,R_23TsaGfcqgL44b8,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to browse the internet when you are with your close friends at a park.,Supposeyouwanttobrowsetheinternetwhenyouarewithyourclosefriendsatapark.,3,2,Suppose you want to browse the internet when you are with your close friends at a park.,0,0,1,0,1,0
30,R_279TfL8akFpFLVC,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"1,2,3,4,6","1,4,6",1,Suppose you want to browse the internet when you are with your close friends at a park.,Supposeyouwanttobrowsetheinternetwhenyouarewithyourclosefriendsatapark.,3,2,Suppose you want to browse the internet when you are with your close friends at a park.,0,0,1,0,1,0
31,R_Z4bWr3CviU81sit,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to find a route to a coffee shop when you are at home with your by your colleagues,Supposeyouwanttofindaroutetoacoffeeshopwhenyouareathomewithyourbyyourcolleagues,1,3,Suppose you want to find a route to a coffee shop when you are at home with your by your colleagues,1,0,0,0,0,1
32,R_330TK61stqmljI2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"1,2,3,4,5,6","2,6",1,Suppose you want to find a route to a coffee shop when you are at home with your by your colleagues,Supposeyouwanttofindaroutetoacoffeeshopwhenyouareathomewithyourbyyourcolleagues,1,3,Suppose you want to find a route to a coffee shop when you are at home with your by your colleagues,1,0,0,0,0,1
33,R_2qmTO2l6egv3qBO,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,"1,2,3,4,5,6","2,6",1,"Suppose you want to a view a text message when you are surrounded by people you know (e.g., acquaintances, colleagues) at your home.","Supposeyouwanttoaviewatextmessagewhenyouaresurroundedbypeopleyouknow(e.g.,acquaintances,colleagues)atyourhome.",1,3,"Suppose you want to a view a text message when you are surrounded by people you know (e.g., acquaintances, colleagues) at your home.",1,0,0,0,0,1
34,R_331nXs70lsz8m3C,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,4,5,6",2,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) in a park.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)inapark.",3,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) in a park.",0,0,1,0,0,1
35,R_QicOp5QwWM6g001,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,6",4,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) in a park.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)inapark.",3,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) in a park.",0,0,1,0,0,1
36,R_3ix23hyGmA1q9jA,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,6",2,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) in a park.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)inapark.",3,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) in a park.",0,0,1,0,0,1
37,R_2q3fBfrszDZFx0K,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",4,0,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) in a park.","Supposeyouwanttowatchsomevideowhenyouarewithpeopleyouknow(e.g.,acquaintances,colleagues)inapark.",3,3,"Suppose you want to watch some video when you are with people you know (e.g., acquaintances, colleagues) in a park.",0,0,1,0,0,1
38,R_1eLZFCqyp8mWxX8,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,5,6",2,0,Suppose you are on a short vacation alone and you want to take a picture in front of an iconic monument.,Supposeyouareonashortvacationaloneandyouwanttotakeapictureinfrontofaniconicmonument.,3,1,Suppose you are on a short vacation alone and you want to take a picture in front of an iconic monument.,0,0,1,1,0,0
39,R_qymChD1LZ8wUy7D,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,3,4,5,6",2,0,Suppose you are on a short vacation alone and you want to take a picture in front of an iconic monument.,Supposeyouareonashortvacationaloneandyouwanttotakeapictureinfrontofaniconicmonument.,3,1,Suppose you are on a short vacation alone and you want to take a picture in front of an iconic monument.,0,0,1,1,0,0
40,R_2P0XozVRw6OLUv6,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,"1,2,3,4,5,6",6,1,"Suppose it is a regular working day, you want to track the total amount of calories you consume and burn off during the day.","Supposeitisaregularworkingday,youwanttotrackthetotalamountofcaloriesyouconsumeandburnoffduringtheday.",1,1,"Suppose it is a regular working day, you want to track the total amount of calories you consume and burn off during the day.",1,0,0,1,0,0
41,R_2B5UUiEH7NMCPkH,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",1,0,"Suppose it is a regular working day, you want to track the total amount of calories you consume and burn off during the day.","Supposeitisaregularworkingday,youwanttotrackthetotalamountofcaloriesyouconsumeandburnoffduringtheday.",1,1,"Suppose it is a regular working day, you want to track the total amount of calories you consume and burn off during the day.",1,0,0,1,0,0
42,R_WDaenyWF6jvq8XT,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,"Suppose you want to browse the internet when you are at home with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttobrowsetheinternetwhenyouareathomewithpeopleyouknow(e.g.,acquaintances,colleagues).",1,3,"Suppose you want to browse the internet when you are at home with people you know (e.g., acquaintances, colleagues).",1,0,0,0,0,1
43,R_1jPsy914hQ7tNuc,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,6",2,0,"Suppose you want to browse the internet when you are at home with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttobrowsetheinternetwhenyouareathomewithpeopleyouknow(e.g.,acquaintances,colleagues).",1,3,"Suppose you want to browse the internet when you are at home with people you know (e.g., acquaintances, colleagues).",1,0,0,0,0,1
44,R_2dzGQswx8jQEfEe,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,3,4,5,6","1,3,4,5",0,"Suppose you want to browse the internet when you are at home with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttobrowsetheinternetwhenyouareathomewithpeopleyouknow(e.g.,acquaintances,colleagues).",1,3,"Suppose you want to browse the internet when you are at home with people you know (e.g., acquaintances, colleagues).",1,0,0,0,0,1
45,R_3PcrJg75odNFq4X,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",1,0,"Suppose you want to browse the internet when you are at home with people you know (e.g., acquaintances, colleagues).","Supposeyouwanttobrowsetheinternetwhenyouareathomewithpeopleyouknow(e.g.,acquaintances,colleagues).",1,3,"Suppose you want to browse the internet when you are at home with people you know (e.g., acquaintances, colleagues).",1,0,0,0,0,1
46,R_2wd9b5HcePM2rNi,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,2,3",0,"Suppose you are alone and relaxing at home, you have just read a new book that you loved and now you want a write a review for your close family and friends.","Supposeyouarealoneandrelaxingathome,youhavejustreadanewbookthatyoulovedandnowyouwantawriteareviewforyourclosefamilyandfriends.",1,1,"Suppose you are alone and relaxing at home, you have just read a new book that you loved and now you want a write a review for your close family and friends.",1,0,0,1,0,0
47,R_ROJ7D5LaUcJ1V0R,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,4,5,6",2,0,"Suppose you are alone and relaxing at home, you have just read a new book that you loved and now you want a write a review for your close family and friends.","Supposeyouarealoneandrelaxingathome,youhavejustreadanewbookthatyoulovedandnowyouwantawriteareviewforyourclosefamilyandfriends.",1,1,"Suppose you are alone and relaxing at home, you have just read a new book that you loved and now you want a write a review for your close family and friends.",1,0,0,1,0,0
48,R_1FsVw9h8MBuGXzv,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,5,6",2,0,"Suppose you are alone and relaxing at home, you have just read a new book that you loved and now you want a write a review for your close family and friends.","Supposeyouarealoneandrelaxingathome,youhavejustreadanewbookthatyoulovedandnowyouwantawriteareviewforyourclosefamilyandfriends.",1,1,"Suppose you are alone and relaxing at home, you have just read a new book that you loved and now you want a write a review for your close family and friends.",1,0,0,1,0,0
49,R_1GvwbmTHYY71fci,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"1,2,4,5,6","1,4,6",1,"Suppose you are alone and relaxing at home, you have just read a new book that you loved and now you want a write a review for your close family and friends.","Supposeyouarealoneandrelaxingathome,youhavejustreadanewbookthatyoulovedandnowyouwantawriteareviewforyourclosefamilyandfriends.",1,1,"Suppose you are alone and relaxing at home, you have just read a new book that you loved and now you want a write a review for your close family and friends.",1,0,0,1,0,0
50,R_UMzR8qzJB46ywud,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to call your mother for sharing an important update about your life when you are alone at a park,Supposeyouwanttocallyourmotherforsharinganimportantupdateaboutyourlifewhenyouarealoneatapark,3,1,Suppose you want to call your mother for sharing an important update about your life when you are alone at a park,0,0,1,1,0,0
51,R_SUyYsYsN7MnDECl,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,"1,2,4,5,6","2,6",1,Suppose you want to call your mother for sharing an important update about your life when you are alone at a park,Supposeyouwanttocallyourmotherforsharinganimportantupdateaboutyourlifewhenyouarealoneatapark,3,1,Suppose you want to call your mother for sharing an important update about your life when you are alone at a park,0,0,1,1,0,0
52,R_3fYRq5Hi7IVkltZ,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,"1,2,4,5,6",6,1,Suppose you want to call your mother for sharing an important update about your life when you are alone at a park,Supposeyouwanttocallyourmotherforsharinganimportantupdateaboutyourlifewhenyouarealoneatapark,3,1,Suppose you want to call your mother for sharing an important update about your life when you are alone at a park,0,0,1,1,0,0
53,R_3kcuw3p5UjM6XpU,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,5,6",2,0,Suppose you want to call your mother for sharing an important update about your life when you are alone at a park,Supposeyouwanttocallyourmotherforsharinganimportantupdateaboutyourlifewhenyouarealoneatapark,3,1,Suppose you want to call your mother for sharing an important update about your life when you are alone at a park,0,0,1,1,0,0
54,R_2R8R701R6buARRN,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,"1,2,3,4,5,6","2,6",1,"Suppose you want to a view a text message when you with people you know (e.g., acquaintances, colleagues) at a street.","Supposeyouwanttoaviewatextmessagewhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atastreet.",3,3,"Suppose you want to a view a text message when you with people you know (e.g., acquaintances, colleagues) at a street.",0,0,1,0,0,1
55,R_9oWAjQtyFvI8XeN,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,"1,2,4,5,6",6,1,"Suppose you want to a view a text message when you with people you know (e.g., acquaintances, colleagues) at a street.","Supposeyouwanttoaviewatextmessagewhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atastreet.",3,3,"Suppose you want to a view a text message when you with people you know (e.g., acquaintances, colleagues) at a street.",0,0,1,0,0,1
56,R_5gSJzhDDrIJKeFr,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,"2,3,4,5,6",6,1,"Suppose you want to a view a text message when you with people you know (e.g., acquaintances, colleagues) at a street.","Supposeyouwanttoaviewatextmessagewhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atastreet.",3,3,"Suppose you want to a view a text message when you with people you know (e.g., acquaintances, colleagues) at a street.",0,0,1,0,0,1
57,R_2376hdNqzxeeVuA,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",1,0,"Suppose you want to a view a text message when you with people you know (e.g., acquaintances, colleagues) at a street.","Supposeyouwanttoaviewatextmessagewhenyouwithpeopleyouknow(e.g.,acquaintances,colleagues)atastreet.",3,3,"Suppose you want to a view a text message when you with people you know (e.g., acquaintances, colleagues) at a street.",0,0,1,0,0,1
